建物種別,建物名,路線情報,駅名,賃料,管理費,月額
賃貸マンション,パークアクシス新宿百人町,ＪＲ中央線/大久保駅 歩6分,大久保,23.2,1.8,25.0
賃貸アパート,サンリッツ　フラット２,京成本線/青砥駅 歩3分,青砥,10.0,0.5,10.5
賃貸マンション,グローリオシェルト杉並方南町,東京メトロ丸ノ内線/方南町駅 歩4分,方南町,17.4,1.0,18.4
賃貸マンション,グローリオシェルト杉並方南町,東京メトロ丸ノ内線/方南町駅 歩4分,方南町,19.7,1.0,20.7
賃貸マンション,グローリオシェルト杉並方南町,東京メトロ丸ノ内線/方南町駅 歩4分,方南町,19.8,1.0,20.8
賃貸マンション,グローリオシェルト杉並方南町,東京メトロ丸ノ内線/方南町駅 歩4分,方南町,19.9,1.0,20.9
賃貸マンション,メイクスダブルアート小村井,東武亀戸線/小村井駅 歩6分,小村井,14.0,0.75,14.75
賃貸マンション,東武亀戸線 小村井駅 5階建 新築,東武亀戸線/小村井駅 歩6分,小村井,14.0,0.75,14.75
賃貸マンション,京王井の頭線 明大前駅 地下1地上7階建 築3年,京王井の頭線/明大前駅 歩2分,明大前,24.3,2.0,26.3
賃貸マンション,京王井の頭線 明大前駅 地下1地上7階建 築3年,京王井の頭線/明大前駅 歩2分,明大前,24.3,2.0,26.3
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,13.8,1.0,14.8
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,13.8,1.0,14.8
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,13.8,1.0,14.8
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,13.8,1.0,14.8
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,14.0,1.0,15.0
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,14.0,1.0,15.0
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,14.0,1.0,15.0
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,14.0,1.0,15.0
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,14.2,1.0,15.2
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,14.2,1.0,15.2
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,14.2,1.0,15.2
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,14.2,1.0,15.2
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,15.3,1.0,16.3
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,15.3,1.0,16.3
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,15.3,1.0,16.3
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,15.3,1.0,16.3
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,15.5,1.0,16.5
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,15.5,1.0,16.5
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,15.5,1.0,16.5
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,15.5,1.0,16.5
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,15.7,1.0,16.7
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,15.7,1.0,16.7
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,15.7,1.0,16.7
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,15.7,1.0,16.7
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,16.0,1.0,17.0
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,16.4,1.0,17.4
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,16.5,1.0,17.5
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,16.8,1.0,17.8
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,17.2,1.0,18.2
賃貸マンション,ＲＪＲプレシア東十条ガーデン,ＪＲ京浜東北線/東十条駅 歩4分,東十条,17.3,1.0,18.3
賃貸マンション,ＪＲ京浜東北線 東十条駅 14階建 新築,ＪＲ京浜東北線/東十条駅 歩4分,東十条,13.8,1.0,14.8
賃貸マンション,ＪＲ京浜東北線 東十条駅 14階建 新築,ＪＲ京浜東北線/東十条駅 歩4分,東十条,13.8,1.0,14.8
賃貸マンション,ＪＲ京浜東北線 東十条駅 14階建 新築,ＪＲ京浜東北線/東十条駅 歩4分,東十条,14.0,1.0,15.0
賃貸マンション,ＪＲ京浜東北線 東十条駅 14階建 新築,ＪＲ京浜東北線/東十条駅 歩4分,東十条,14.0,1.0,15.0
賃貸マンション,ＪＲ京浜東北線 東十条駅 14階建 新築,ＪＲ京浜東北線/東十条駅 歩4分,東十条,14.0,1.0,15.0
賃貸マンション,ＪＲ京浜東北線 東十条駅 14階建 新築,ＪＲ京浜東北線/東十条駅 歩4分,東十条,14.0,1.0,15.0
賃貸マンション,ＪＲ京浜東北線 東十条駅 14階建 新築,ＪＲ京浜東北線/東十条駅 歩4分,東十条,14.2,1.0,15.2
賃貸マンション,ＪＲ京浜東北線 東十条駅 14階建 新築,ＪＲ京浜東北線/東十条駅 歩4分,東十条,14.2,1.0,15.2
賃貸マンション,ＪＲ京浜東北線 東十条駅 14階建 新築,ＪＲ京浜東北線/東十条駅 歩4分,東十条,14.2,1.0,15.2
賃貸マンション,ＪＲ京浜東北線 東十条駅 14階建 新築,ＪＲ京浜東北線/東十条駅 歩4分,東十条,14.2,1.0,15.2
賃貸マンション,ＪＲ京浜東北線 東十条駅 14階建 新築,ＪＲ京浜東北線/東十条駅 歩4分,東十条,15.3,1.0,16.3
賃貸マンション,ＪＲ京浜東北線 東十条駅 14階建 新築,ＪＲ京浜東北線/東十条駅 歩4分,東十条,15.3,1.0,16.3
賃貸マンション,ＪＲ京浜東北線 東十条駅 14階建 新築,ＪＲ京浜東北線/東十条駅 歩4分,東十条,15.3,1.0,16.3
賃貸マンション,ＪＲ京浜東北線 東十条駅 14階建 新築,ＪＲ京浜東北線/東十条駅 歩4分,東十条,15.3,1.0,16.3
賃貸マンション,ＪＲ京浜東北線 東十条駅 14階建 新築,ＪＲ京浜東北線/東十条駅 歩4分,東十条,15.5,1.0,16.5
賃貸マンション,ＪＲ京浜東北線 東十条駅 14階建 新築,ＪＲ京浜東北線/東十条駅 歩4分,東十条,15.5,1.0,16.5
賃貸マンション,ＪＲ京浜東北線 東十条駅 14階建 新築,ＪＲ京浜東北線/東十条駅 歩4分,東十条,15.5,1.0,16.5
賃貸マンション,ＪＲ京浜東北線 東十条駅 14階建 新築,ＪＲ京浜東北線/東十条駅 歩4分,東十条,15.5,1.0,16.5
賃貸マンション,ＪＲ京浜東北線 東十条駅 14階建 新築,ＪＲ京浜東北線/東十条駅 歩4分,東十条,15.7,1.0,16.7
賃貸マンション,ＪＲ京浜東北線 東十条駅 14階建 新築,ＪＲ京浜東北線/東十条駅 歩4分,東十条,15.7,1.0,16.7
賃貸マンション,ＪＲ京浜東北線 東十条駅 14階建 新築,ＪＲ京浜東北線/東十条駅 歩4分,東十条,15.7,1.0,16.7
賃貸マンション,ＪＲ京浜東北線 東十条駅 14階建 新築,ＪＲ京浜東北線/東十条駅 歩4分,東十条,15.7,1.0,16.7
賃貸マンション,ＪＲ京浜東北線 東十条駅 14階建 新築,ＪＲ京浜東北線/東十条駅 歩4分,東十条,16.0,1.0,17.0
賃貸マンション,ＪＲ京浜東北線 東十条駅 14階建 新築,ＪＲ京浜東北線/東十条駅 歩4分,東十条,16.4,1.0,17.4
賃貸マンション,ＪＲ京浜東北線 東十条駅 14階建 新築,ＪＲ京浜東北線/東十条駅 歩4分,東十条,16.5,1.0,17.5
賃貸マンション,ＪＲ京浜東北線 東十条駅 14階建 新築,ＪＲ京浜東北線/東十条駅 歩4分,東十条,16.8,1.0,17.8
賃貸マンション,ＪＲ京浜東北線 東十条駅 14階建 新築,ＪＲ京浜東北線/東十条駅 歩4分,東十条,17.2,1.0,18.2
賃貸マンション,ＪＲ京浜東北線 東十条駅 14階建 新築,ＪＲ京浜東北線/東十条駅 歩4分,東十条,17.3,1.0,18.3
賃貸マンション,都営浅草線 蔵前駅 地下1地上14階建 築7年,都営浅草線/蔵前駅 歩3分,蔵前,18.7,1.2,19.9
賃貸マンション,都営浅草線 蔵前駅 地下1地上14階建 築7年,都営浅草線/蔵前駅 歩3分,蔵前,19.7,1.2,20.9
賃貸アパート,COZY氷川台,東京メトロ有楽町線/氷川台駅 歩6分,氷川台,11.4,0.3,11.700000000000001
賃貸マンション,東武東上線 大山駅 7階建 新築,東武東上線/大山駅 歩5分,大山,19.2,3.0,22.2
賃貸マンション,東武東上線 大山駅 7階建 新築,東武東上線/大山駅 歩5分,大山,21.4,3.0,24.4
賃貸マンション,東武東上線 大山駅 7階建 新築,東武東上線/大山駅 歩5分,大山,22.1,3.0,25.1
賃貸マンション,東武東上線 大山駅 7階建 新築,東武東上線/大山駅 歩5分,大山,22.3,3.0,25.3
賃貸マンション,東武東上線 大山駅 7階建 新築,東武東上線/大山駅 歩5分,大山,23.5,3.0,26.5
賃貸マンション,イプシロン亀戸,東武亀戸線/亀戸水神駅 歩3分,亀戸水神,14.4,1.0,15.4
賃貸マンション,イプシロン亀戸,東武亀戸線/亀戸水神駅 歩3分,亀戸水神,15.4,1.0,16.4
賃貸マンション,イプシロン亀戸,東武亀戸線/亀戸水神駅 歩3分,亀戸水神,15.4,1.0,16.4
賃貸マンション,イプシロン亀戸,東武亀戸線/亀戸水神駅 歩3分,亀戸水神,15.9,1.0,16.9
賃貸マンション,ＪＲ山手線 駒込駅 12階建 築9年,ＪＲ山手線/駒込駅 歩7分,駒込,15.0,0.9,15.9
賃貸マンション,東京メトロ日比谷線 入谷駅 11階建 築6年,東京メトロ日比谷線/入谷駅 歩9分,入谷,15.2,0.63,15.83
賃貸マンション,東京メトロ日比谷線 入谷駅 11階建 築6年,東京メトロ日比谷線/入谷駅 歩9分,入谷,15.8,0.63,16.43
賃貸マンション,東京メトロ日比谷線 入谷駅 11階建 築6年,東京メトロ日比谷線/入谷駅 歩9分,入谷,15.8,0.73,16.53
賃貸マンション,ＪＲ山手線 駒込駅 12階建 築9年,ＪＲ山手線/駒込駅 歩7分,駒込,15.0,0.9,15.9
賃貸マンション,東京メトロ日比谷線 入谷駅 11階建 築6年,東京メトロ日比谷線/入谷駅 歩9分,入谷,15.2,0.63,15.83
賃貸マンション,東京メトロ日比谷線 入谷駅 11階建 築6年,東京メトロ日比谷線/入谷駅 歩9分,入谷,15.8,0.63,16.43
賃貸マンション,東京メトロ日比谷線 入谷駅 11階建 築6年,東京メトロ日比谷線/入谷駅 歩9分,入谷,15.8,0.73,16.53
賃貸マンション,アジュールテラス門前仲町,東京メトロ東西線/門前仲町駅 歩5分,門前仲町,14.5,1.0,15.5
賃貸アパート,西武池袋線 保谷駅 3階建 築4年,西武池袋線/保谷駅 歩7分,保谷,11.9,1.6,13.5
賃貸アパート,ステラ美光,西武池袋線/保谷駅 歩7分,保谷,11.9,1.6,13.5
賃貸アパート,トレス,京急本線/大森町駅 歩7分,大森町,10.7,0.3,11.0
賃貸アパート,京急本線 大森町駅 3階建 築7年,京急本線/大森町駅 歩7分,大森町,10.7,0.3,11.0
賃貸マンション,都営浅草線 馬込駅 4階建 築6年,都営浅草線/馬込駅 歩6分,馬込,13.4,0.6,14.0
賃貸マンション,ＪＲ中央線 西荻窪駅 10階建 築7年,ＪＲ中央線/西荻窪駅 歩3分,西荻窪,18.9,1.0,19.9
賃貸マンション,ＪＲ中央線 西荻窪駅 10階建 築7年,ＪＲ中央線/西荻窪駅 歩3分,西荻窪,18.9,1.0,19.9
賃貸マンション,ＪＲ中央線 西荻窪駅 10階建 築7年,ＪＲ中央線/西荻窪駅 歩3分,西荻窪,19.3,1.0,20.3
賃貸マンション,東京メトロ副都心線 北参道駅 13階建 築8年,東京メトロ副都心線/北参道駅 歩7分,北参道,18.7,0.5,19.2
賃貸マンション,東京メトロ銀座線 田原町駅 4階建 築10年,東京メトロ銀座線/田原町駅 歩4分,田原町,14.2,0.4,14.6
賃貸マンション,東京メトロ銀座線 田原町駅 4階建 築10年,東京メトロ銀座線/田原町駅 歩4分,田原町,14.2,0.4,14.6
賃貸マンション,エスポワールオトメ,東京メトロ千代田線/根津駅 歩1分,根津,16.4,0.8,17.2
賃貸マンション,グランパセオ森下,都営大江戸線/森下駅 歩3分,森下,16.8,1.0,17.8
賃貸マンション,ラ・ミアカーサ中目黒,東急東横線/中目黒駅 歩7分,中目黒,24.5,1.5,26.0
賃貸マンション,ラ・ミアカーサ中目黒,東急東横線/中目黒駅 歩7分,中目黒,24.6,1.5,26.1
賃貸マンション,ラ・ミアカーサ中目黒,東急東横線/中目黒駅 歩7分,中目黒,25.3,1.5,26.8
賃貸マンション,都営大江戸線 両国駅 14階建 築2年,都営大江戸線/両国駅 歩3分,両国,14.5,1.2,15.7
賃貸マンション,コンフォリア森下リバーサイド,都営新宿線/森下駅 歩6分,森下,17.8,1.2,19.0
賃貸マンション,コンフォリア森下リバーサイド,都営新宿線/森下駅 歩6分,森下,23.3,1.2,24.5
賃貸マンション,旗ヶ岡アパートメント,東急池上線/旗の台駅 歩6分,旗の台,17.3,0.7,18.0
賃貸マンション,旗ヶ岡アパートメント,東急池上線/旗の台駅 歩6分,旗の台,17.3,0.9,18.2
賃貸マンション,ＪＲ山手線 巣鴨駅 12階建 新築,ＪＲ山手線/巣鴨駅 歩3分,巣鴨,12.75,1.6,14.35
賃貸マンション,ＪＲ山手線 巣鴨駅 12階建 新築,ＪＲ山手線/巣鴨駅 歩3分,巣鴨,12.75,1.6,14.35
賃貸マンション,ＪＲ山手線 巣鴨駅 12階建 新築,ＪＲ山手線/巣鴨駅 歩3分,巣鴨,12.8,1.6,14.4
賃貸マンション,ＪＲ山手線 巣鴨駅 12階建 新築,ＪＲ山手線/巣鴨駅 歩3分,巣鴨,12.8,1.6,14.4
賃貸マンション,ＪＲ山手線 巣鴨駅 12階建 新築,ＪＲ山手線/巣鴨駅 歩3分,巣鴨,12.85,1.6,14.45
賃貸マンション,ＪＲ山手線 巣鴨駅 12階建 新築,ＪＲ山手線/巣鴨駅 歩3分,巣鴨,12.85,1.6,14.45
賃貸マンション,ＪＲ山手線 巣鴨駅 12階建 新築,ＪＲ山手線/巣鴨駅 歩3分,巣鴨,12.9,1.6,14.5
賃貸マンション,ＪＲ山手線 巣鴨駅 12階建 新築,ＪＲ山手線/巣鴨駅 歩3分,巣鴨,12.9,1.6,14.5
