建物種別,建物名,路線情報,駅名,賃料,管理費,月額
賃貸マンション,フロール横濱関内,ＪＲ京浜東北線/関内駅 歩5分,関内,19.09,2.1,21.19
賃貸マンション,フロール横濱関内,ＪＲ京浜東北線/関内駅 歩5分,関内,19.85,2.1,21.950000000000003
賃貸マンション,フロール横濱関内,ＪＲ京浜東北線/関内駅 歩5分,関内,20.05,2.1,22.150000000000002
賃貸マンション,パークアクシス横濱関内スクエア,ブルーライン/関内駅 歩2分,関内,15.5,1.2,16.7
賃貸マンション,パークアクシス横濱関内スクエア,ブルーライン/関内駅 歩2分,関内,15.5,1.2,16.7
賃貸マンション,パークアクシス横濱関内スクエア,ブルーライン/関内駅 歩2分,関内,15.8,1.2,17.0
賃貸マンション,パークアクシス横濱関内スクエア,ブルーライン/関内駅 歩2分,関内,16.8,1.2,18.0
賃貸マンション,パークアクシス横濱関内スクエア,ブルーライン/関内駅 歩2分,関内,16.8,1.2,18.0
賃貸マンション,みなとみらい線 馬車道駅 10階建 築7年,みなとみらい線/馬車道駅 歩2分,馬車道,14.0,0.9,14.9
賃貸マンション,みなとみらい線 馬車道駅 10階建 築7年,みなとみらい線/馬車道駅 歩2分,馬車道,14.0,0.9,14.9
賃貸マンション,みなとみらい線 馬車道駅 10階建 築7年,みなとみらい線/馬車道駅 歩2分,馬車道,14.3,0.9,15.200000000000001
賃貸マンション,EEL馬車道,みなとみらい線/馬車道駅 歩3分,馬車道,14.0,0.9,14.9
賃貸マンション,ＪＲ京浜東北線 桜木町駅 地下1地上15階建 築9年,ＪＲ京浜東北線/桜木町駅 歩9分,桜木町,15.5,1.2,16.7
賃貸マンション,ＪＲ京浜東北線 桜木町駅 地下1地上15階建 築9年,ＪＲ京浜東北線/桜木町駅 歩9分,桜木町,15.8,1.2,17.0
賃貸マンション,ＪＲ京浜東北線 桜木町駅 地下1地上15階建 築9年,ＪＲ京浜東北線/桜木町駅 歩9分,桜木町,15.8,1.2,17.0
賃貸マンション,ＪＲ京浜東北線 桜木町駅 地下1地上15階建 築9年,ＪＲ京浜東北線/桜木町駅 歩9分,桜木町,16.8,1.2,18.0
賃貸マンション,ＪＲ京浜東北線 桜木町駅 地下1地上15階建 築9年,ＪＲ京浜東北線/桜木町駅 歩9分,桜木町,16.8,1.2,18.0
賃貸マンション,ＪＲ京浜東北線 桜木町駅 地下1地上15階建 築9年,ＪＲ京浜東北線/桜木町駅 歩9分,桜木町,18.3,1.2,19.5
賃貸マンション,PLATINE Tower 馬車道,みなとみらい線/馬車道駅 歩7分,馬車道,21.7,1.1,22.8
賃貸マンション,PLATINE Tower 馬車道,みなとみらい線/馬車道駅 歩7分,馬車道,21.7,1.1,22.8
賃貸マンション,ＪＲ京浜東北線 桜木町駅 地下1地上11階建 築8年,ＪＲ京浜東北線/桜木町駅 歩5分,桜木町,21.7,1.1,22.8
賃貸マンション,Ｐａｕｌｏｗｎｉａ　Ｖａｌｌｅｙ　ｔａｋｅ１０西横浜,相鉄本線/西横浜駅 歩7分,西横浜,13.2,0.9,14.1
賃貸マンション,デュオステージ横濱桜木町,ブルーライン/桜木町駅 歩7分,桜木町,11.8,1.2,13.0
賃貸マンション,デュオステージ横濱桜木町,ブルーライン/桜木町駅 歩7分,桜木町,11.7,1.5,13.2
賃貸マンション,デュオステージ横濱桜木町,ブルーライン/桜木町駅 歩7分,桜木町,12.0,1.5,13.5
賃貸マンション,デュオステージ横濱桜木町,ブルーライン/桜木町駅 歩7分,桜木町,16.5,1.5,18.0
賃貸マンション,京急本線 日ノ出町駅 11階建 築2年,京急本線/日ノ出町駅 歩4分,日ノ出町,11.8,1.2,13.0
賃貸マンション,京急本線 日ノ出町駅 11階建 築2年,京急本線/日ノ出町駅 歩4分,日ノ出町,11.7,1.5,13.2
賃貸マンション,京急本線 日ノ出町駅 11階建 築2年,京急本線/日ノ出町駅 歩4分,日ノ出町,11.9,1.3,13.200000000000001
賃貸マンション,京急本線 日ノ出町駅 11階建 築2年,京急本線/日ノ出町駅 歩4分,日ノ出町,12.0,1.5,13.5
賃貸マンション,京急本線 日ノ出町駅 11階建 築2年,京急本線/日ノ出町駅 歩4分,日ノ出町,12.0,1.5,13.5
賃貸マンション,京急本線 日ノ出町駅 11階建 築2年,京急本線/日ノ出町駅 歩4分,日ノ出町,16.5,1.5,18.0
賃貸マンション,京急本線 黄金町駅 9階建 築5年,京急本線/黄金町駅 歩5分,黄金町,12.5,1.1,13.6
賃貸マンション,グランクラブ,ブルーライン/阪東橋駅 歩5分,阪東橋,12.5,1.1,13.6
賃貸マンション,ＳＳＫＮＯＴ,みなとみらい線/馬車道駅 歩4分,馬車道,22.3,1.0,23.3
賃貸マンション,ＳＳＫＮＯＴ,みなとみらい線/馬車道駅 歩4分,馬車道,25.7,0.0,25.7
賃貸マンション,ＢｌｕＲｏｃｋ東神奈川,ＪＲ京浜東北線/東神奈川駅 歩8分,東神奈川,15.5,0.8,16.3
賃貸マンション,京急本線 京急東神奈川駅 10階建 築5年,京急本線/京急東神奈川駅 歩7分,京急東神奈川,15.5,0.8,16.3
賃貸マンション,東急東横線 反町駅 10階建 新築,東急東横線/反町駅 歩5分,反町,15.3,1.0,16.3
賃貸マンション,東急東横線 反町駅 10階建 新築,東急東横線/反町駅 歩5分,反町,15.3,1.0,16.3
賃貸マンション,東急東横線 反町駅 10階建 新築,東急東横線/反町駅 歩5分,反町,15.5,1.0,16.5
賃貸マンション,東急東横線 反町駅 10階建 新築,東急東横線/反町駅 歩5分,反町,15.6,1.0,16.6
賃貸マンション,東急東横線 反町駅 10階建 新築,東急東横線/反町駅 歩5分,反町,17.4,1.0,18.4
賃貸マンション,東急東横線 反町駅 10階建 新築,東急東横線/反町駅 歩5分,反町,17.4,1.0,18.4
賃貸マンション,東急東横線 反町駅 10階建 新築,東急東横線/反町駅 歩5分,反町,17.5,1.0,18.5
賃貸マンション,東急東横線 反町駅 10階建 新築,東急東横線/反町駅 歩5分,反町,17.5,1.0,18.5
賃貸マンション,東急東横線 反町駅 10階建 新築,東急東横線/反町駅 歩5分,反町,17.8,1.0,18.8
賃貸マンション,東急東横線 反町駅 10階建 新築,東急東横線/反町駅 歩5分,反町,21.7,1.2,22.9
賃貸マンション,東急東横線 反町駅 10階建 新築,東急東横線/反町駅 歩5分,反町,21.7,1.2,22.9
賃貸マンション,東急東横線 反町駅 10階建 新築,東急東横線/反町駅 歩5分,反町,21.8,1.2,23.0
賃貸マンション,東急東横線 反町駅 10階建 新築,東急東横線/反町駅 歩5分,反町,21.9,1.2,23.099999999999998
賃貸マンション,東急東横線 反町駅 10階建 新築,東急東横線/反町駅 歩5分,反町,22.0,1.2,23.2
賃貸マンション,東急東横線 反町駅 10階建 新築,東急東横線/反町駅 歩5分,反町,22.1,1.2,23.3
賃貸マンション,東急東横線 反町駅 10階建 新築,東急東横線/反町駅 歩5分,反町,22.2,1.2,23.4
賃貸マンション,東急東横線 反町駅 10階建 新築,東急東横線/反町駅 歩5分,反町,22.4,1.2,23.599999999999998
賃貸アパート,カーサ森,ブルーライン/吉野町駅 歩5分,吉野町,11.3,0.4,11.700000000000001
賃貸マンション,京急本線 戸部駅 10階建 新築,京急本線/戸部駅 歩2分,戸部,14.0,1.0,15.0
賃貸マンション,京急本線 戸部駅 10階建 新築,京急本線/戸部駅 歩2分,戸部,14.0,1.0,15.0
賃貸マンション,京急本線 戸部駅 10階建 新築,京急本線/戸部駅 歩2分,戸部,14.3,1.0,15.3
賃貸マンション,ベイサイドレジデンス桜木町,ＪＲ京浜東北線/桜木町駅 歩4分,桜木町,10.7,1.0,11.7
賃貸マンション,ソノリティ,東急田園都市線/高津駅 歩4分,高津,12.7,0.6,13.299999999999999
賃貸マンション,ＪＲ京浜東北線 横浜駅 9階建 築9年,ＪＲ京浜東北線/横浜駅 歩6分,横浜,11.6,0.5,12.1
賃貸マンション,ＪＲ京浜東北線 横浜駅 9階建 築9年,ＪＲ京浜東北線/横浜駅 歩6分,横浜,12.0,0.5,12.5
賃貸マンション,NEXUS武蔵小杉,ＪＲ横須賀線/武蔵小杉駅 歩7分,武蔵小杉,12.8,0.6,13.4
賃貸マンション,みなとみらい線 馬車道駅 13階建 新築,みなとみらい線/馬車道駅 歩4分,馬車道,20.05,2.1,22.150000000000002
賃貸マンション,みなとみらい線 馬車道駅 13階建 新築,みなとみらい線/馬車道駅 歩4分,馬車道,20.5,2.1,22.6
賃貸マンション,ＪＲ横須賀線 武蔵小杉駅 6階建 築10年,ＪＲ横須賀線/武蔵小杉駅 歩7分,武蔵小杉,12.8,0.6,13.4
賃貸アパート,アークフォート杉田,京急本線/杉田駅 歩3分,杉田,9.9,0.3,10.200000000000001
賃貸アパート,アークフォート杉田,京急本線/杉田駅 歩3分,杉田,10.1,0.3,10.4
賃貸アパート,アークフォート杉田,京急本線/杉田駅 歩3分,杉田,10.2,0.3,10.5
賃貸アパート,アークフォート杉田,京急本線/杉田駅 歩3分,杉田,10.4,0.3,10.700000000000001
賃貸マンション,ラウンドハピネス,ＪＲ南武線/向河原駅 歩3分,向河原,12.7,0.5,13.2
賃貸マンション,ザ・タワー横浜北仲,みなとみらい線/馬車道駅 歩1分,馬車道,23.5,2.0,25.5
賃貸マンション,ザ・タワー横浜北仲,みなとみらい線/馬車道駅 歩1分,馬車道,26.0,0.0,26.0
賃貸マンション,ザ・タワー横浜北仲,みなとみらい線/馬車道駅 歩1分,馬車道,31.0,2.0,33.0
賃貸マンション,ザ・タワー横浜北仲,みなとみらい線/馬車道駅 歩1分,馬車道,40.0,2.0,42.0
賃貸マンション,ドレッセタワー新綱島,東急新横浜線/新綱島駅 歩1分,新綱島,19.5,1.5,21.0
賃貸マンション,ＪＲ京浜東北線 桜木町駅 58階建 築6年,ＪＲ京浜東北線/桜木町駅 歩9分,桜木町,26.0,0.0,26.0
賃貸マンション,ＪＲ京浜東北線 桜木町駅 58階建 築6年,ＪＲ京浜東北線/桜木町駅 歩9分,桜木町,38.5,1.5,40.0
賃貸マンション,ＪＲ京浜東北線 桜木町駅 58階建 築6年,ＪＲ京浜東北線/桜木町駅 歩9分,桜木町,40.0,2.0,42.0
賃貸マンション,ブールバール新綱島,東急新横浜線/新綱島駅 歩1分,新綱島,16.8,1.0,17.8
賃貸マンション,ブールバール新綱島,東急新横浜線/新綱島駅 歩1分,新綱島,17.0,1.0,18.0
賃貸マンション,プレイ新丸子,東急東横線/新丸子駅 歩3分,新丸子,21.9,1.5,23.4
賃貸マンション,ＪＲ京浜東北線 東神奈川駅 10階建 築9年,ＪＲ京浜東北線/東神奈川駅 歩3分,東神奈川,12.6,1.0,13.6
賃貸マンション,ＪＲ京浜東北線 東神奈川駅 10階建 築9年,ＪＲ京浜東北線/東神奈川駅 歩3分,東神奈川,13.2,1.0,14.2
賃貸マンション,ザ・パークハビオ横浜関内,ＪＲ京浜東北線/関内駅 歩3分,関内,16.5,1.5,18.0
賃貸マンション,ザ・パークハビオ横浜関内,ＪＲ京浜東北線/関内駅 歩3分,関内,16.5,1.5,18.0
賃貸マンション,ＪＲ京浜東北線 関内駅 地下1地上15階建 築8年,ＪＲ京浜東北線/関内駅 歩3分,関内,16.5,1.5,18.0
賃貸マンション,東急田園都市線 高津駅 4階建 築6年,東急田園都市線/高津駅 歩4分,高津,12.7,0.6,13.299999999999999
賃貸マンション,東急東横線 武蔵小杉駅 8階建 新築,東急東横線/武蔵小杉駅 歩6分,武蔵小杉,14.2,0.8,15.0
賃貸マンション,東急東横線 武蔵小杉駅 8階建 新築,東急東横線/武蔵小杉駅 歩6分,武蔵小杉,14.6,0.8,15.4
賃貸マンション,東急東横線 武蔵小杉駅 8階建 新築,東急東横線/武蔵小杉駅 歩6分,武蔵小杉,14.7,0.8,15.5
賃貸マンション,東急東横線 武蔵小杉駅 8階建 新築,東急東横線/武蔵小杉駅 歩6分,武蔵小杉,15.3,0.8,16.1
賃貸マンション,みなとみらい線 馬車道駅 11階建 築4年,みなとみらい線/馬車道駅 歩9分,馬車道,12.2,1.0,13.2
賃貸マンション,みなとみらい線 馬車道駅 11階建 築4年,みなとみらい線/馬車道駅 歩9分,馬車道,12.5,1.0,13.5
賃貸マンション,みなとみらい線 馬車道駅 11階建 築4年,みなとみらい線/馬車道駅 歩9分,馬車道,13.0,1.0,14.0
賃貸マンション,BUCKWHEAT TANAKA (バックウィートタナカ),京急本線/子安駅 歩5分,子安,10.4,1.0,11.4
賃貸マンション,BUCKWHEAT TANAKA (バックウィートタナカ),京急本線/子安駅 歩5分,子安,10.4,1.0,11.4
賃貸マンション,IL PRIMO KISOYA,京急本線/京急鶴見駅 歩3分,京急鶴見,14.9,0.9,15.8
賃貸マンション,相鉄本線 西横浜駅 5階建 築3年,相鉄本線/西横浜駅 歩7分,西横浜,13.2,0.9,14.1
賃貸マンション,エフ・パークレジデンス東神奈川アネックス,ＪＲ京浜東北線/東神奈川駅 歩2分,東神奈川,14.8,0.8,15.600000000000001
賃貸マンション,東急東横線 白楽駅 10階建 新築,東急東横線/白楽駅 歩6分,白楽,10.9,2.0,12.9
賃貸マンション,東急東横線 白楽駅 10階建 新築,東急東横線/白楽駅 歩6分,白楽,12.2,2.0,14.2
賃貸マンション,東急東横線 白楽駅 10階建 新築,東急東横線/白楽駅 歩6分,白楽,13.7,2.0,15.7
賃貸マンション,東急東横線 白楽駅 10階建 新築,東急東横線/白楽駅 歩6分,白楽,14.5,2.0,16.5
賃貸マンション,東急東横線 白楽駅 10階建 新築,東急東横線/白楽駅 歩6分,白楽,15.3,2.0,17.3
賃貸マンション,湘南新宿ライン宇須 横浜駅 地下2地上43階建 築2年,湘南新宿ライン宇須/横浜駅 歩3分,横浜,25.0,3.0,28.0
賃貸マンション,湘南新宿ライン宇須 横浜駅 地下2地上43階建 築2年,湘南新宿ライン宇須/横浜駅 歩3分,横浜,30.0,0.0,30.0
賃貸マンション,湘南新宿ライン宇須 横浜駅 地下2地上43階建 築2年,湘南新宿ライン宇須/横浜駅 歩3分,横浜,30.0,0.0,30.0
賃貸マンション,湘南新宿ライン宇須 横浜駅 地下2地上43階建 築2年,湘南新宿ライン宇須/横浜駅 歩3分,横浜,34.8,2.0,36.8
賃貸マンション,湘南新宿ライン宇須 横浜駅 地下2地上43階建 築2年,湘南新宿ライン宇須/横浜駅 歩3分,横浜,36.0,2.0,38.0
賃貸アパート,エムロードIII,ＪＲ南武線/久地駅 歩6分,久地,12.2,0.5,12.7
賃貸アパート,エムロードIII,ＪＲ南武線/久地駅 歩6分,久地,12.3,0.5,12.8
賃貸アパート,エムロードIII,ＪＲ南武線/久地駅 歩6分,久地,12.3,0.5,12.8
賃貸アパート,エムロードIII,ＪＲ南武線/久地駅 歩6分,久地,12.4,0.5,12.9
賃貸アパート,エムロードIII,ＪＲ南武線/久地駅 歩6分,久地,12.8,0.5,13.3
賃貸アパート,エムロードIII,ＪＲ南武線/久地駅 歩6分,久地,12.9,0.5,13.4
賃貸アパート,ＪＲ南武線 久地駅 3階建 新築,ＪＲ南武線/久地駅 歩6分,久地,12.2,0.5,12.7
賃貸アパート,ＪＲ南武線 久地駅 3階建 新築,ＪＲ南武線/久地駅 歩6分,久地,12.3,0.5,12.8
賃貸アパート,ＪＲ南武線 久地駅 3階建 新築,ＪＲ南武線/久地駅 歩6分,久地,12.3,0.5,12.8
賃貸アパート,ＪＲ南武線 久地駅 3階建 新築,ＪＲ南武線/久地駅 歩6分,久地,12.4,0.5,12.9
賃貸アパート,ＪＲ南武線 久地駅 3階建 新築,ＪＲ南武線/久地駅 歩6分,久地,12.8,0.5,13.3
賃貸アパート,ＪＲ南武線 久地駅 3階建 新築,ＪＲ南武線/久地駅 歩6分,久地,12.9,0.5,13.4
賃貸マンション,びゅうリエット横浜東神奈川,ＪＲ京浜東北線/東神奈川駅 歩4分,東神奈川,14.4,1.0,15.4
賃貸マンション,びゅうリエット横浜東神奈川,ＪＲ京浜東北線/東神奈川駅 歩4分,東神奈川,14.6,1.0,15.6
賃貸マンション,びゅうリエット横浜東神奈川,ＪＲ京浜東北線/東神奈川駅 歩4分,東神奈川,15.5,1.0,16.5
賃貸マンション,びゅうリエット横浜東神奈川,ＪＲ京浜東北線/東神奈川駅 歩4分,東神奈川,15.5,1.0,16.5
賃貸マンション,びゅうリエット横浜東神奈川,ＪＲ京浜東北線/東神奈川駅 歩4分,東神奈川,15.6,1.0,16.6
賃貸マンション,びゅうリエット横浜東神奈川,ＪＲ京浜東北線/東神奈川駅 歩4分,東神奈川,15.7,1.0,16.7
賃貸マンション,イニシア横浜桜木町,ブルーライン/桜木町駅 歩2分,桜木町,16.0,2.0,18.0
賃貸マンション,モーリスKT,東急田園都市線/溝の口駅 歩7分,溝の口,11.9,0.5,12.4
賃貸アパート,メゾンドフェリシテ参番館,ブルーライン/吉野町駅 歩5分,吉野町,10.7,0.45,11.149999999999999
賃貸アパート,ブルーライン 吉野町駅 2階建 築3年,ブルーライン/吉野町駅 歩5分,吉野町,10.7,0.45,11.149999999999999
賃貸マンション,the TACT YOKOHAMA,京急本線/日ノ出町駅 歩4分,日ノ出町,13.3,1.5,14.8
賃貸マンション,ＪＲ南武線 向河原駅 6階建 築10年,ＪＲ南武線/向河原駅 歩4分,向河原,12.8,0.6,13.4
賃貸マンション,ディームス横濱高島町,ブルーライン/高島町駅 歩2分,高島町,18.7,1.2,19.9
賃貸マンション,ＪＲ京浜東北線 石川町駅 7階建 築10年,ＪＲ京浜東北線/石川町駅 歩5分,石川町,17.0,1.1,18.1
賃貸マンション,ＪＲ京浜東北線 石川町駅 7階建 築10年,ＪＲ京浜東北線/石川町駅 歩5分,石川町,17.0,1.1,18.1
賃貸マンション,ＪＲ京浜東北線 石川町駅 7階建 築10年,ＪＲ京浜東北線/石川町駅 歩5分,石川町,17.0,1.5,18.5
賃貸マンション,ＪＲ京浜東北線 石川町駅 7階建 築10年,ＪＲ京浜東北線/石川町駅 歩5分,石川町,17.9,1.1,19.0
賃貸マンション,ラ・セルコート元町,ＪＲ根岸線/石川町駅 歩6分,石川町,17.0,1.5,18.5
賃貸マンション,ラ・セルコート元町,ＪＲ根岸線/石川町駅 歩6分,石川町,17.0,1.5,18.5
賃貸マンション,ラ・セルコート元町,ＪＲ根岸線/石川町駅 歩6分,石川町,17.9,1.1,19.0
賃貸マンション,ラ・セルコート元町,ＪＲ根岸線/石川町駅 歩6分,石川町,17.9,1.1,19.0
賃貸マンション,Nステージ鶴見,京急本線/京急鶴見駅 歩5分,京急鶴見,9.4,1.6,11.0
賃貸マンション,Nステージ鶴見,京急本線/京急鶴見駅 歩5分,京急鶴見,9.4,1.6,11.0
賃貸マンション,ブルーライン 高島町駅 11階建 築3年,ブルーライン/高島町駅 歩2分,高島町,18.7,1.2,19.9
賃貸マンション,ＪＲ根岸線 石川町駅 11階建 築10年,ＪＲ根岸線/石川町駅 歩3分,石川町,14.8,1.0,15.8
賃貸マンション,ＪＲ根岸線 石川町駅 11階建 築10年,ＪＲ根岸線/石川町駅 歩3分,石川町,15.1,1.0,16.1
賃貸マンション,ＴＨＥ　ＹＯＫＯＨＡＭＡ　ＦＲＯＮＴ　ＴＯＷＥＲ,ＪＲ東海道本線/横浜駅 歩3分,横浜,30.0,0.0,30.0
賃貸マンション,ＴＨＥ　ＹＯＫＯＨＡＭＡ　ＦＲＯＮＴ　ＴＯＷＥＲ,ＪＲ東海道本線/横浜駅 歩3分,横浜,30.0,0.0,30.0
賃貸マンション,ＴＨＥ　ＹＯＫＯＨＡＭＡ　ＦＲＯＮＴ　ＴＯＷＥＲ,ＪＲ東海道本線/横浜駅 歩3分,横浜,34.8,0.0,34.8
賃貸マンション,ＴＨＥ　ＹＯＫＯＨＡＭＡ　ＦＲＯＮＴ　ＴＯＷＥＲ,ＪＲ東海道本線/横浜駅 歩3分,横浜,34.8,2.0,36.8
賃貸マンション,ＴＨＥ　ＹＯＫＯＨＡＭＡ　ＦＲＯＮＴ　ＴＯＷＥＲ,ＪＲ東海道本線/横浜駅 歩3分,横浜,36.0,2.0,38.0
賃貸マンション,ＴＨＥ　ＹＯＫＯＨＡＭＡ　ＦＲＯＮＴ　ＴＯＷＥＲ,ＪＲ東海道本線/横浜駅 歩3分,横浜,36.0,2.0,38.0
賃貸マンション,Ｓｕｃｃｅｓｓ横濱,ＪＲ東海道本線/横浜駅 歩5分,横浜,15.0,0.65,15.65
賃貸マンション,リビオメゾン横濱大通り公園,ＪＲ京浜東北線/関内駅 歩12分,関内,12.7,1.0,13.7
賃貸マンション,リビオメゾン横濱大通り公園,ＪＲ京浜東北線/関内駅 歩12分,関内,12.8,1.0,13.8
賃貸マンション,ブルーライン 阪東橋駅 10階建 築3年,ブルーライン/阪東橋駅 歩2分,阪東橋,14.6,1.2,15.799999999999999
賃貸マンション,ブルーライン 阪東橋駅 10階建 築3年,ブルーライン/阪東橋駅 歩2分,阪東橋,14.8,1.2,16.0
賃貸マンション,ブルーライン 阪東橋駅 10階建 築3年,ブルーライン/阪東橋駅 歩2分,阪東橋,14.9,1.2,16.1
賃貸マンション,ブルーライン 阪東橋駅 10階建 築3年,ブルーライン/阪東橋駅 歩2分,阪東橋,15.0,1.2,16.2
賃貸マンション,ブルーライン 阪東橋駅 10階建 築3年,ブルーライン/阪東橋駅 歩2分,阪東橋,15.2,1.2,16.4
賃貸マンション,ブルーライン 阪東橋駅 10階建 築3年,ブルーライン/阪東橋駅 歩2分,阪東橋,15.4,1.2,16.6
賃貸マンション,ブルーライン 阪東橋駅 10階建 築3年,ブルーライン/阪東橋駅 歩2分,阪東橋,15.6,1.2,16.8
賃貸マンション,ブルーライン 阪東橋駅 10階建 築3年,ブルーライン/阪東橋駅 歩2分,阪東橋,16.9,1.2,18.099999999999998
賃貸マンション,ブルーライン 阪東橋駅 10階建 築3年,ブルーライン/阪東橋駅 歩2分,阪東橋,17.1,1.2,18.3
賃貸マンション,ラティエラ横濱大通り公園,ブルーライン/阪東橋駅 歩2分,阪東橋,14.6,1.2,15.799999999999999
賃貸マンション,ラティエラ横濱大通り公園,ブルーライン/阪東橋駅 歩2分,阪東橋,14.8,1.2,16.0
賃貸マンション,ラティエラ横濱大通り公園,ブルーライン/阪東橋駅 歩2分,阪東橋,14.9,1.2,16.1
賃貸マンション,ラティエラ横濱大通り公園,ブルーライン/阪東橋駅 歩2分,阪東橋,15.6,1.2,16.8
賃貸マンション,ラティエラ横濱大通り公園,ブルーライン/阪東橋駅 歩2分,阪東橋,16.9,1.2,18.099999999999998
賃貸マンション,ラティエラ横濱大通り公園,ブルーライン/阪東橋駅 歩2分,阪東橋,17.1,1.2,18.3
賃貸マンション,ラティエラ横濱大通り公園,ブルーライン/阪東橋駅 歩2分,阪東橋,14.8,12.0,26.8
賃貸マンション,東急東横線 横浜駅 9階建 築10年,東急東横線/横浜駅 歩6分,横浜,15.8,0.8,16.6
賃貸マンション,東急東横線 横浜駅 9階建 築10年,東急東横線/横浜駅 歩6分,横浜,15.8,0.8,16.6
賃貸マンション,デュオステージ横濱伊勢佐木,ＪＲ京浜東北線/関内駅 歩10分,関内,12.5,1.5,14.0
賃貸マンション,Ｌｉｅｔｏ　Ｋａｗａｓａｋｉ,ＪＲ京浜東北線/川崎駅 歩5分,川崎,12.3,1.2,13.5
賃貸マンション,Ｌｉｅｔｏ　Ｋａｗａｓａｋｉ,ＪＲ京浜東北線/川崎駅 歩5分,川崎,12.5,1.2,13.7
賃貸マンション,Ｌｉｅｔｏ　Ｋａｗａｓａｋｉ,ＪＲ京浜東北線/川崎駅 歩5分,川崎,12.6,1.2,13.799999999999999
賃貸マンション,Ｌｉｅｔｏ　Ｋａｗａｓａｋｉ,ＪＲ京浜東北線/川崎駅 歩5分,川崎,12.6,1.2,13.799999999999999
賃貸マンション,Ｌｉｅｔｏ　Ｋａｗａｓａｋｉ,ＪＲ京浜東北線/川崎駅 歩5分,川崎,12.7,1.2,13.899999999999999
賃貸マンション,Ｌｉｅｔｏ　Ｋａｗａｓａｋｉ,ＪＲ京浜東北線/川崎駅 歩5分,川崎,12.8,1.2,14.0
賃貸マンション,ＪＲ京浜東北線 川崎駅 7階建 新築,ＪＲ京浜東北線/川崎駅 歩5分,川崎,12.3,1.2,13.5
賃貸マンション,ＪＲ京浜東北線 川崎駅 7階建 新築,ＪＲ京浜東北線/川崎駅 歩5分,川崎,12.6,1.2,13.799999999999999
賃貸マンション,ＪＲ京浜東北線 川崎駅 7階建 新築,ＪＲ京浜東北線/川崎駅 歩5分,川崎,12.6,1.2,13.799999999999999
賃貸マンション,ＪＲ京浜東北線 川崎駅 7階建 新築,ＪＲ京浜東北線/川崎駅 歩5分,川崎,12.7,1.2,13.899999999999999
賃貸マンション,ＪＲ京浜東北線 川崎駅 7階建 新築,ＪＲ京浜東北線/川崎駅 歩5分,川崎,12.8,1.2,14.0
賃貸マンション,Vieuno　Shinmachi,京急本線/神奈川新町駅 歩2分,神奈川新町,10.0,0.5,10.5
賃貸アパート,東急目黒線 新丸子駅 13階建 築2年,東急目黒線/新丸子駅 歩3分,新丸子,21.9,1.5,23.4
賃貸マンション,藤ビル,京急本線/京急鶴見駅 歩1分,京急鶴見,13.2,0.0,13.2
賃貸マンション,京急本線 京急鶴見駅 7階建 築8年,京急本線/京急鶴見駅 歩1分,京急鶴見,13.2,0.0,13.2
賃貸マンション,ＦＯＲＥＳＴ　ＹＯＫＯＨＡＭＡ,東急東横線/反町駅 歩6分,反町,18.0,0.6,18.6
賃貸マンション,ＩＬ　ＰＲＩＭＯ　ＫＩＳＯＹＡ,京急本線/京急鶴見駅 歩4分,京急鶴見,15.6,0.9,16.5
賃貸マンション,カルトレリア,東急東横線/武蔵小杉駅 歩6分,武蔵小杉,14.2,0.8,15.0
賃貸マンション,カルトレリア,東急東横線/武蔵小杉駅 歩6分,武蔵小杉,14.6,0.8,15.4
賃貸マンション,カルトレリア,東急東横線/武蔵小杉駅 歩6分,武蔵小杉,14.7,0.8,15.5
賃貸マンション,カルトレリア,東急東横線/武蔵小杉駅 歩6分,武蔵小杉,15.3,0.8,16.1
賃貸マンション,ウイングコート横浜,ブルーライン/横浜駅 歩6分,横浜,15.8,0.8,16.6
賃貸マンション,ウイングコート横浜,ブルーライン/横浜駅 歩6分,横浜,15.8,0.8,16.6
賃貸マンション,ＪＲ京浜東北線 桜木町駅 5階建 築1年,ＪＲ京浜東北線/桜木町駅 歩7分,桜木町,11.9,0.0,11.9
賃貸マンション,京急本線 日ノ出町駅 10階建 築7年,京急本線/日ノ出町駅 歩4分,日ノ出町,13.3,1.5,14.8
賃貸マンション,ＭＡＲＫＳ横浜戸部,京急本線/戸部駅 歩2分,戸部,14.0,1.0,15.0
賃貸マンション,ＭＡＲＫＳ横浜戸部,京急本線/戸部駅 歩2分,戸部,14.0,1.0,15.0
賃貸マンション,ＭＡＲＫＳ横浜戸部,京急本線/戸部駅 歩2分,戸部,14.3,1.0,15.3
賃貸マンション,東急東横線 新丸子駅 11階建 築9年,東急東横線/新丸子駅 歩3分,新丸子,12.5,1.3,13.8
賃貸マンション,東急東横線 新丸子駅 11階建 築9年,東急東横線/新丸子駅 歩3分,新丸子,12.5,1.3,13.8
賃貸マンション,クリオ武蔵小杉アーバンテラス,ＪＲ南武線/武蔵小杉駅 歩4分,武蔵小杉,12.5,1.3,13.8
賃貸マンション,ＪＲ京浜東北線 桜木町駅 10階建 築5年,ＪＲ京浜東北線/桜木町駅 歩5分,桜木町,16.0,2.0,18.0
賃貸マンション,ＪＲ京浜東北線 桜木町駅 10階建 築5年,ＪＲ京浜東北線/桜木町駅 歩5分,桜木町,17.3,1.1,18.400000000000002
賃貸マンション,ＪＲ京浜東北線 桜木町駅 10階建 築5年,ＪＲ京浜東北線/桜木町駅 歩5分,桜木町,17.3,1.1,18.400000000000002
