都道府県,物件タイプ,部屋種別,駅,家賃,lon,lat
tokyo,一戸建て・その他,1K/1DK,東京,12.6万円,139.76598675,35.68142116666667
tokyo,一戸建て・その他,1K/1DK,有楽町,-,139.76362566666666,35.675532
tokyo,一戸建て・その他,1K/1DK,新橋,16.0万円,139.7588392857143,35.66618485714286
tokyo,一戸建て・その他,1K/1DK,浜松町,21.9万円,139.75700566666669,35.655482666666664
tokyo,一戸建て・その他,1K/1DK,田町,11.4万円,139.747575,35.645736
tokyo,一戸建て・その他,1K/1DK,高輪ゲートウェイ,8.7万円,139.7407,35.6355
tokyo,一戸建て・その他,1K/1DK,品川,10.0万円,139.7388475,35.62868066666667
tokyo,一戸建て・その他,1K/1DK,大崎,9.4万円,139.728439,35.619772
tokyo,一戸建て・その他,1K/1DK,五反田,14.9万円,139.72405733333335,35.626112666666664
tokyo,一戸建て・その他,1K/1DK,目黒,13.5万円,139.71556875,35.63343475
tokyo,一戸建て・その他,1K/1DK,恵比寿,10.2万円,139.7098536,35.6468144
tokyo,一戸建て・その他,1K/1DK,渋谷,14.0万円,139.70145854545456,35.65893609090909
tokyo,一戸建て・その他,1K/1DK,原宿,14.5万円,139.702592,35.670646
tokyo,一戸建て・その他,1K/1DK,代々木,14.6万円,139.70191666666668,35.68311333333333
tokyo,一戸建て・その他,1K/1DK,新宿,14.4万円,139.70006215384618,35.68993538461538
tokyo,一戸建て・その他,1K/1DK,新大久保,11.8万円,139.700261,35.700875
tokyo,一戸建て・その他,1K/1DK,高田馬場,11.8万円,139.70405833333334,35.71289733333333
tokyo,一戸建て・その他,1K/1DK,目白,7.2万円,139.706228,35.720476
tokyo,一戸建て・その他,1K/1DK,池袋,8.7万円,139.7106608888889,35.730262555555555
tokyo,一戸建て・その他,1K/1DK,大塚,8.9万円,139.728584,35.731412
tokyo,一戸建て・その他,1K/1DK,巣鴨,9.1万円,139.738911,35.7334735
tokyo,一戸建て・その他,1K/1DK,駒込,9.5万円,139.7472475,35.736892
tokyo,一戸建て・その他,1K/1DK,田端,8.1万円,139.761229,35.737781
tokyo,一戸建て・その他,1K/1DK,西日暮里,8.8万円,139.7667705,35.73202975
tokyo,一戸建て・その他,1K/1DK,日暮里,8.5万円,139.771287,35.727908
tokyo,一戸建て・その他,1K/1DK,鶯谷,11.6万円,139.778015,35.721484
tokyo,一戸建て・その他,1K/1DK,上野,11.1万円,139.77706275,35.713213
tokyo,一戸建て・その他,1K/1DK,御徒町,8.3万円,139.774727,35.707282
tokyo,一戸建て・その他,1K/1DK,秋葉原,12.0万円,139.7739192,35.6985816
tokyo,一戸建て・その他,1K/1DK,神田,9.7万円,139.77070550000002,35.6917765
tokyo,一戸建て・その他,1LDK/2K/2DK,東京,20.6万円,139.76598675,35.68142116666667
tokyo,一戸建て・その他,1LDK/2K/2DK,有楽町,-,139.76362566666666,35.675532
tokyo,一戸建て・その他,1LDK/2K/2DK,新橋,19.8万円,139.7588392857143,35.66618485714286
tokyo,一戸建て・その他,1LDK/2K/2DK,浜松町,22.0万円,139.75700566666669,35.655482666666664
tokyo,一戸建て・その他,1LDK/2K/2DK,田町,15.3万円,139.747575,35.645736
tokyo,一戸建て・その他,1LDK/2K/2DK,高輪ゲートウェイ,23.0万円,139.7407,35.6355
tokyo,一戸建て・その他,1LDK/2K/2DK,品川,18.0万円,139.7388475,35.62868066666667
tokyo,一戸建て・その他,1LDK/2K/2DK,大崎,15.0万円,139.728439,35.619772
tokyo,一戸建て・その他,1LDK/2K/2DK,五反田,18.8万円,139.72405733333335,35.626112666666664
tokyo,一戸建て・その他,1LDK/2K/2DK,目黒,19.3万円,139.71556875,35.63343475
tokyo,一戸建て・その他,1LDK/2K/2DK,恵比寿,19.8万円,139.7098536,35.6468144
tokyo,一戸建て・その他,1LDK/2K/2DK,渋谷,19.5万円,139.70145854545456,35.65893609090909
tokyo,一戸建て・その他,1LDK/2K/2DK,原宿,16.0万円,139.702592,35.670646
tokyo,一戸建て・その他,1LDK/2K/2DK,代々木,23.4万円,139.70191666666668,35.68311333333333
tokyo,一戸建て・その他,1LDK/2K/2DK,新宿,15.2万円,139.70006215384618,35.68993538461538
tokyo,一戸建て・その他,1LDK/2K/2DK,新大久保,18.8万円,139.700261,35.700875
tokyo,一戸建て・その他,1LDK/2K/2DK,高田馬場,18.9万円,139.70405833333334,35.71289733333333
tokyo,一戸建て・その他,1LDK/2K/2DK,目白,13.8万円,139.706228,35.720476
tokyo,一戸建て・その他,1LDK/2K/2DK,池袋,12.9万円,139.7106608888889,35.730262555555555
tokyo,一戸建て・その他,1LDK/2K/2DK,大塚,14.7万円,139.728584,35.731412
tokyo,一戸建て・その他,1LDK/2K/2DK,巣鴨,14.3万円,139.738911,35.7334735
tokyo,一戸建て・その他,1LDK/2K/2DK,駒込,15.0万円,139.7472475,35.736892
tokyo,一戸建て・その他,1LDK/2K/2DK,田端,11.8万円,139.761229,35.737781
tokyo,一戸建て・その他,1LDK/2K/2DK,西日暮里,12.0万円,139.7667705,35.73202975
tokyo,一戸建て・その他,1LDK/2K/2DK,日暮里,12.5万円,139.771287,35.727908
tokyo,一戸建て・その他,1LDK/2K/2DK,鶯谷,13.6万円,139.778015,35.721484
tokyo,一戸建て・その他,1LDK/2K/2DK,上野,11.8万円,139.77706275,35.713213
tokyo,一戸建て・その他,1LDK/2K/2DK,御徒町,13.1万円,139.774727,35.707282
tokyo,一戸建て・その他,1LDK/2K/2DK,秋葉原,15.7万円,139.7739192,35.6985816
tokyo,一戸建て・その他,1LDK/2K/2DK,神田,13.0万円,139.77070550000002,35.6917765
tokyo,一戸建て・その他,2LDK/3K/3DK,東京,22.4万円,139.76598675,35.68142116666667
tokyo,一戸建て・その他,2LDK/3K/3DK,有楽町,-,139.76362566666666,35.675532
tokyo,一戸建て・その他,2LDK/3K/3DK,新橋,-,139.7588392857143,35.66618485714286
tokyo,一戸建て・その他,2LDK/3K/3DK,浜松町,22.2万円,139.75700566666669,35.655482666666664
tokyo,一戸建て・その他,2LDK/3K/3DK,田町,30.2万円,139.747575,35.645736
tokyo,一戸建て・その他,2LDK/3K/3DK,高輪ゲートウェイ,29.4万円,139.7407,35.6355
tokyo,一戸建て・その他,2LDK/3K/3DK,品川,30.9万円,139.7388475,35.62868066666667
tokyo,一戸建て・その他,2LDK/3K/3DK,大崎,22.5万円,139.728439,35.619772
tokyo,一戸建て・その他,2LDK/3K/3DK,五反田,29.8万円,139.72405733333335,35.626112666666664
tokyo,一戸建て・その他,2LDK/3K/3DK,目黒,23.4万円,139.71556875,35.63343475
tokyo,一戸建て・その他,2LDK/3K/3DK,恵比寿,30.4万円,139.7098536,35.6468144
tokyo,一戸建て・その他,2LDK/3K/3DK,渋谷,31.6万円,139.70145854545456,35.65893609090909
tokyo,一戸建て・その他,2LDK/3K/3DK,原宿,56.5万円,139.702592,35.670646
tokyo,一戸建て・その他,2LDK/3K/3DK,代々木,35.0万円,139.70191666666668,35.68311333333333
tokyo,一戸建て・その他,2LDK/3K/3DK,新宿,19.4万円,139.70006215384618,35.68993538461538
tokyo,一戸建て・その他,2LDK/3K/3DK,新大久保,25.7万円,139.700261,35.700875
tokyo,一戸建て・その他,2LDK/3K/3DK,高田馬場,20.0万円,139.70405833333334,35.71289733333333
tokyo,一戸建て・その他,2LDK/3K/3DK,目白,23.2万円,139.706228,35.720476
tokyo,一戸建て・その他,2LDK/3K/3DK,池袋,22.1万円,139.7106608888889,35.730262555555555
tokyo,一戸建て・その他,2LDK/3K/3DK,大塚,17.4万円,139.728584,35.731412
tokyo,一戸建て・その他,2LDK/3K/3DK,巣鴨,20.8万円,139.738911,35.7334735
tokyo,一戸建て・その他,2LDK/3K/3DK,駒込,18.6万円,139.7472475,35.736892
tokyo,一戸建て・その他,2LDK/3K/3DK,田端,19.8万円,139.761229,35.737781
tokyo,一戸建て・その他,2LDK/3K/3DK,西日暮里,19.7万円,139.7667705,35.73202975
tokyo,一戸建て・その他,2LDK/3K/3DK,日暮里,20.6万円,139.771287,35.727908
tokyo,一戸建て・その他,2LDK/3K/3DK,鶯谷,17.5万円,139.778015,35.721484
tokyo,一戸建て・その他,2LDK/3K/3DK,上野,23.4万円,139.77706275,35.713213
tokyo,一戸建て・その他,2LDK/3K/3DK,御徒町,30.4万円,139.774727,35.707282
tokyo,一戸建て・その他,2LDK/3K/3DK,秋葉原,23.0万円,139.7739192,35.6985816
tokyo,一戸建て・その他,2LDK/3K/3DK,神田,25.5万円,139.77070550000002,35.6917765
tokyo,一戸建て・その他,3LDK/4K以上,東京,35.2万円,139.76598675,35.68142116666667
tokyo,一戸建て・その他,3LDK/4K以上,有楽町,29.8万円,139.76362566666666,35.675532
tokyo,一戸建て・その他,3LDK/4K以上,新橋,-,139.7588392857143,35.66618485714286
tokyo,一戸建て・その他,3LDK/4K以上,浜松町,36.5万円,139.75700566666669,35.655482666666664
tokyo,一戸建て・その他,3LDK/4K以上,田町,57.8万円,139.747575,35.645736
tokyo,一戸建て・その他,3LDK/4K以上,高輪ゲートウェイ,33.9万円,139.7407,35.6355
tokyo,一戸建て・その他,3LDK/4K以上,品川,70.0万円,139.7388475,35.62868066666667
tokyo,一戸建て・その他,3LDK/4K以上,大崎,33.1万円,139.728439,35.619772
tokyo,一戸建て・その他,3LDK/4K以上,五反田,45.1万円,139.72405733333335,35.626112666666664
tokyo,一戸建て・その他,3LDK/4K以上,目黒,35.7万円,139.71556875,35.63343475
tokyo,一戸建て・その他,3LDK/4K以上,恵比寿,47.4万円,139.7098536,35.6468144
tokyo,一戸建て・その他,3LDK/4K以上,渋谷,80.0万円,139.70145854545456,35.65893609090909
tokyo,一戸建て・その他,3LDK/4K以上,原宿,57.2万円,139.702592,35.670646
tokyo,一戸建て・その他,3LDK/4K以上,代々木,40.0万円,139.70191666666668,35.68311333333333
tokyo,一戸建て・その他,3LDK/4K以上,新宿,42.0万円,139.70006215384618,35.68993538461538
tokyo,一戸建て・その他,3LDK/4K以上,新大久保,32.9万円,139.700261,35.700875
tokyo,一戸建て・その他,3LDK/4K以上,高田馬場,28.0万円,139.70405833333334,35.71289733333333
tokyo,一戸建て・その他,3LDK/4K以上,目白,28.5万円,139.706228,35.720476
tokyo,一戸建て・その他,3LDK/4K以上,池袋,25.9万円,139.7106608888889,35.730262555555555
tokyo,一戸建て・その他,3LDK/4K以上,大塚,24.2万円,139.728584,35.731412
tokyo,一戸建て・その他,3LDK/4K以上,巣鴨,24.8万円,139.738911,35.7334735
tokyo,一戸建て・その他,3LDK/4K以上,駒込,24.0万円,139.7472475,35.736892
tokyo,一戸建て・その他,3LDK/4K以上,田端,23.0万円,139.761229,35.737781
tokyo,一戸建て・その他,3LDK/4K以上,西日暮里,25.0万円,139.7667705,35.73202975
tokyo,一戸建て・その他,3LDK/4K以上,日暮里,23.2万円,139.771287,35.727908
tokyo,一戸建て・その他,3LDK/4K以上,鶯谷,20.1万円,139.778015,35.721484
tokyo,一戸建て・その他,3LDK/4K以上,上野,23.5万円,139.77706275,35.713213
tokyo,一戸建て・その他,3LDK/4K以上,御徒町,30.5万円,139.774727,35.707282
tokyo,一戸建て・その他,3LDK/4K以上,秋葉原,39.0万円,139.7739192,35.6985816
tokyo,一戸建て・その他,3LDK/4K以上,神田,39.2万円,139.77070550000002,35.6917765
tokyo,マンション,ワンルーム,赤羽,6.9万円,139.720928,35.778026
tokyo,マンション,ワンルーム,東十条,6.5万円,139.726858,35.763803
tokyo,マンション,ワンルーム,王子,6.6万円,139.737854,35.753252
tokyo,マンション,ワンルーム,上中里,6.9万円,139.745769,35.74728
tokyo,マンション,ワンルーム,大井町,7.9万円,139.73496666666668,35.607109
tokyo,マンション,ワンルーム,大森,7.2万円,139.728079,35.588903
tokyo,マンション,ワンルーム,蒲田,7.3万円,139.7150946666667,35.562017000000004
tokyo,マンション,ワンルーム,川崎,6.5万円,139.697485,35.531311
tokyo,マンション,ワンルーム,鶴見,5.9万円,139.67614,35.508387
tokyo,マンション,ワンルーム,新子安,4.9万円,139.654776,35.487064
tokyo,マンション,ワンルーム,東神奈川,6.1万円,139.633466,35.47804
tokyo,マンション,ワンルーム,横浜,6.8万円,139.62232336363638,35.466150727272726
tokyo,マンション,ワンルーム,桜木町,6.8万円,139.630836,35.4503895
tokyo,マンション,ワンルーム,関内,6.7万円,139.6364195,35.444578500000006
tokyo,マンション,ワンルーム,石川町,6.2万円,139.642934,35.438808
tokyo,マンション,ワンルーム,山手,5.2万円,139.646425,35.426891
tokyo,マンション,ワンルーム,根岸,4.0万円,139.636034,35.415887
tokyo,マンション,ワンルーム,磯子,3.9万円,139.617916,35.399881
tokyo,マンション,ワンルーム,新杉田,4.1万円,139.6199925,35.386391
tokyo,マンション,ワンルーム,洋光台,3.9万円,139.596852,35.378785
tokyo,マンション,ワンルーム,港南台,4.5万円,139.576243,35.375183
tokyo,マンション,ワンルーム,本郷台,5.0万円,139.550159,35.36787
tokyo,マンション,ワンルーム,大船,5.5万円,139.531167,35.3532815
tokyo,マンション,1K/1DK,赤羽,8.0万円,139.720928,35.778026
tokyo,マンション,1K/1DK,東十条,7.9万円,139.726858,35.763803
tokyo,マンション,1K/1DK,王子,8.2万円,139.737854,35.753252
tokyo,マンション,1K/1DK,上中里,8.2万円,139.745769,35.74728
tokyo,マンション,1K/1DK,大井町,8.8万円,139.73496666666668,35.607109
tokyo,マンション,1K/1DK,大森,8.4万円,139.728079,35.588903
tokyo,マンション,1K/1DK,蒲田,8.1万円,139.7150946666667,35.562017000000004
tokyo,マンション,1K/1DK,川崎,7.6万円,139.697485,35.531311
tokyo,マンション,1K/1DK,鶴見,7.3万円,139.67614,35.508387
tokyo,マンション,1K/1DK,新子安,7.3万円,139.654776,35.487064
tokyo,マンション,1K/1DK,東神奈川,7.6万円,139.633466,35.47804
tokyo,マンション,1K/1DK,横浜,7.7万円,139.62232336363638,35.466150727272726
tokyo,マンション,1K/1DK,桜木町,7.6万円,139.630836,35.4503895
tokyo,マンション,1K/1DK,関内,7.4万円,139.6364195,35.444578500000006
tokyo,マンション,1K/1DK,石川町,7.4万円,139.642934,35.438808
tokyo,マンション,1K/1DK,山手,7.1万円,139.646425,35.426891
tokyo,マンション,1K/1DK,根岸,6.9万円,139.636034,35.415887
tokyo,マンション,1K/1DK,磯子,6.8万円,139.617916,35.399881
tokyo,マンション,1K/1DK,新杉田,7.0万円,139.6199925,35.386391
tokyo,マンション,1K/1DK,洋光台,6.6万円,139.596852,35.378785
tokyo,マンション,1K/1DK,港南台,6.7万円,139.576243,35.375183
tokyo,マンション,1K/1DK,本郷台,6.0万円,139.550159,35.36787
tokyo,マンション,1K/1DK,大船,7.0万円,139.531167,35.3532815
tokyo,マンション,1LDK/2K/2DK,赤羽,11.8万円,139.720928,35.778026
tokyo,マンション,1LDK/2K/2DK,東十条,11.1万円,139.726858,35.763803
tokyo,マンション,1LDK/2K/2DK,王子,10.8万円,139.737854,35.753252
tokyo,マンション,1LDK/2K/2DK,上中里,12.0万円,139.745769,35.74728
tokyo,マンション,1LDK/2K/2DK,大井町,14.5万円,139.73496666666668,35.607109
tokyo,マンション,1LDK/2K/2DK,大森,12.6万円,139.728079,35.588903
tokyo,マンション,1LDK/2K/2DK,蒲田,12.0万円,139.7150946666667,35.562017000000004
tokyo,マンション,1LDK/2K/2DK,川崎,9.9万円,139.697485,35.531311
tokyo,マンション,1LDK/2K/2DK,鶴見,9.6万円,139.67614,35.508387
tokyo,マンション,1LDK/2K/2DK,新子安,10.1万円,139.654776,35.487064
tokyo,マンション,1LDK/2K/2DK,東神奈川,11.5万円,139.633466,35.47804
tokyo,マンション,1LDK/2K/2DK,横浜,12.0万円,139.62232336363638,35.466150727272726
tokyo,マンション,1LDK/2K/2DK,桜木町,12.2万円,139.630836,35.4503895
tokyo,マンション,1LDK/2K/2DK,関内,12.2万円,139.6364195,35.444578500000006
tokyo,マンション,1LDK/2K/2DK,石川町,11.1万円,139.642934,35.438808
tokyo,マンション,1LDK/2K/2DK,山手,9.3万円,139.646425,35.426891
tokyo,マンション,1LDK/2K/2DK,根岸,9.0万円,139.636034,35.415887
tokyo,マンション,1LDK/2K/2DK,磯子,8.6万円,139.617916,35.399881
tokyo,マンション,1LDK/2K/2DK,新杉田,9.5万円,139.6199925,35.386391
tokyo,マンション,1LDK/2K/2DK,洋光台,7.9万円,139.596852,35.378785
tokyo,マンション,1LDK/2K/2DK,港南台,7.6万円,139.576243,35.375183
tokyo,マンション,1LDK/2K/2DK,本郷台,7.4万円,139.550159,35.36787
tokyo,マンション,1LDK/2K/2DK,大船,8.4万円,139.531167,35.3532815
tokyo,マンション,2LDK/3K/3DK,赤羽,16.2万円,139.720928,35.778026
tokyo,マンション,2LDK/3K/3DK,東十条,15.7万円,139.726858,35.763803
tokyo,マンション,2LDK/3K/3DK,王子,15.1万円,139.737854,35.753252
tokyo,マンション,2LDK/3K/3DK,上中里,14.8万円,139.745769,35.74728
tokyo,マンション,2LDK/3K/3DK,大井町,18.5万円,139.73496666666668,35.607109
tokyo,マンション,2LDK/3K/3DK,大森,15.6万円,139.728079,35.588903
tokyo,マンション,2LDK/3K/3DK,蒲田,15.3万円,139.7150946666667,35.562017000000004
tokyo,マンション,2LDK/3K/3DK,川崎,12.5万円,139.697485,35.531311
tokyo,マンション,2LDK/3K/3DK,鶴見,11.7万円,139.67614,35.508387
tokyo,マンション,2LDK/3K/3DK,新子安,13.9万円,139.654776,35.487064
tokyo,マンション,2LDK/3K/3DK,東神奈川,14.2万円,139.633466,35.47804
tokyo,マンション,2LDK/3K/3DK,横浜,16.0万円,139.62232336363638,35.466150727272726
tokyo,マンション,2LDK/3K/3DK,桜木町,18.7万円,139.630836,35.4503895
tokyo,マンション,2LDK/3K/3DK,関内,17.6万円,139.6364195,35.444578500000006
tokyo,マンション,2LDK/3K/3DK,石川町,15.5万円,139.642934,35.438808
tokyo,マンション,2LDK/3K/3DK,山手,12.0万円,139.646425,35.426891
tokyo,マンション,2LDK/3K/3DK,根岸,11.7万円,139.636034,35.415887
tokyo,マンション,2LDK/3K/3DK,磯子,11.5万円,139.617916,35.399881
tokyo,マンション,2LDK/3K/3DK,新杉田,9.8万円,139.6199925,35.386391
tokyo,マンション,2LDK/3K/3DK,洋光台,8.6万円,139.596852,35.378785
tokyo,マンション,2LDK/3K/3DK,港南台,8.6万円,139.576243,35.375183
tokyo,マンション,2LDK/3K/3DK,本郷台,8.8万円,139.550159,35.36787
tokyo,マンション,2LDK/3K/3DK,大船,9.4万円,139.531167,35.3532815
tokyo,マンション,3LDK/4K以上,赤羽,18.0万円,139.720928,35.778026
tokyo,マンション,3LDK/4K以上,東十条,17.9万円,139.726858,35.763803
tokyo,マンション,3LDK/4K以上,王子,18.0万円,139.737854,35.753252
tokyo,マンション,3LDK/4K以上,上中里,19.8万円,139.745769,35.74728
tokyo,マンション,3LDK/4K以上,大井町,26.4万円,139.73496666666668,35.607109
tokyo,マンション,3LDK/4K以上,大森,19.0万円,139.728079,35.588903
tokyo,マンション,3LDK/4K以上,蒲田,16.9万円,139.7150946666667,35.562017000000004
tokyo,マンション,3LDK/4K以上,川崎,16.4万円,139.697485,35.531311
tokyo,マンション,3LDK/4K以上,鶴見,13.7万円,139.67614,35.508387
tokyo,マンション,3LDK/4K以上,新子安,16.0万円,139.654776,35.487064
tokyo,マンション,3LDK/4K以上,東神奈川,19.0万円,139.633466,35.47804
